timestamp,subject,exam,hr,temp
23220.0,S1,Final,150.18,24.03
23230.0,S1,Final,143.0,24.07
23240.0,S1,Final,131.6,24.11
23250.0,S1,Final,131.12,24.09
23260.0,S1,Final,131.08,24.11
23270.0,S1,Final,128.82,24.13
23280.0,S1,Final,127.35,24.11
23290.0,S1,Final,126.42,24.11
23300.0,S1,Final,129.82,24.13
23310.0,S1,Final,131.65,24.11
23320.0,S1,Final,130.65,24.31
23330.0,S1,Final,132.87,24.31
23340.0,S1,Final,131.3,24.31
23350.0,S1,Final,132.52,24.35
23360.0,S1,Final,133.42,24.35
23370.0,S1,Final,129.0,24.21
23380.0,S1,Final,123.58,24.99
0.0,S2,Midterm 1,85.0,22.63
10.0,S2,Midterm 1,93.73,22.61
20.0,S2,Midterm 1,101.29,22.61
30.0,S2,Midterm 1,103.1,22.61
40.0,S2,Midterm 1,100.73,22.63
50.0,S2,Midterm 1,99.53,22.65
60.0,S2,Midterm 1,99.15,22.67
70.0,S2,Midterm 1,99.43,22.67
80.0,S2,Midterm 1,97.02,22.69
90.0,S2,Midterm 1,95.22,22.71
100.0,S2,Midterm 1,95.35,22.73
110.0,S2,Midterm 1,96.67,22.75
120.0,S2,Midterm 1,97.95,22.73
130.0,S2,Midterm 1,100.77,22.73
140.0,S2,Midterm 1,105.82,22.77
150.0,S2,Midterm 1,113.68,22.73
160.0,S2,Midterm 1,121.17,22.79
170.0,S2,Midterm 1,125.37,22.77
180.0,S2,Midterm 1,129.65,22.79
190.0,S2,Midterm 1,133.8,22.81
200.0,S2,Midterm 1,135.48,22.79
210.0,S2,Midterm 1,133.62,22.81
220.0,S2,Midterm 1,130.92,22.85
230.0,S2,Midterm 1,131.08,22.85
240.0,S2,Midterm 1,132.0,22.85
250.0,S2,Midterm 1,131.17,22.85
260.0,S2,Midterm 1,132.38,22.89
270.0,S2,Midterm 1,136.42,22.85
280.0,S2,Midterm 1,142.87,22.87
290.0,S2,Midterm 1,148.9,22.85
300.0,S2,Midterm 1,152.72,22.85
310.0,S2,Midterm 1,157.43,22.87
320.0,S2,Midterm 1,162.08,22.89
330.0,S2,Midterm 1,162.85,22.91
340.0,S2,Midterm 1,162.58,22.89
350.0,S2,Midterm 1,158.25,22.89
360.0,S2,Midterm 1,154.97,22.93
370.0,S2,Midterm 1,150.3,22.93
380.0,S2,Midterm 1,144.87,22.91
390.0,S2,Midterm 1,139.2,22.95
400.0,S2,Midterm 1,132.87,22.93
410.0,S2,Midterm 1,129.72,22.95
420.0,S2,Midterm 1,125.17,22.95
430.0,S2,Midterm 1,122.2,22.95
440.0,S2,Midterm 1,120.87,22.97
450.0,S2,Midterm 1,121.43,22.97
460.0,S2,Midterm 1,123.12,22.99
470.0,S2,Midterm 1,124.58,22.99
480.0,S2,Midterm 1,127.8,22.97
490.0,S2,Midterm 1,130.9,22.99
500.0,S2,Midterm 1,132.53,22.97
510.0,S2,Midterm 1,135.27,22.97
520.0,S2,Midterm 1,138.98,22.99
530.0,S2,Midterm 1,143.53,23.01
540.0,S2,Midterm 1,148.68,22.99
550.0,S2,Midterm 1,151.63,23.01
560.0,S2,Midterm 1,151.33,22.99
570.0,S2,Midterm 1,150.48,23.01
580.0,S2,Midterm 1,149.93,23.01
590.0,S2,Midterm 1,150.33,23.01
600.0,S2,Midterm 1,149.88,23.01
610.0,S2,Midterm 1,150.63,23.03
620.0,S2,Midterm 1,152.43,23.03
630.0,S2,Midterm 1,153.22,23.03
640.0,S2,Midterm 1,152.32,23.05
650.0,S2,Midterm 1,152.45,23.03
660.0,S2,Midterm 1,156.47,23.05
670.0,S2,Midterm 1,160.18,23.03
680.0,S2,Midterm 1,167.35,23.05
690.0,S2,Midterm 1,176.57,23.05
700.0,S2,Midterm 1,185.43,23.05
710.0,S2,Midterm 1,192.0,23.07
720.0,S2,Midterm 1,189.62,23.07
730.0,S2,Midterm 1,188.17,23.07
740.0,S2,Midterm 1,183.37,23.09
750.0,S2,Midterm 1,177.17,23.11
760.0,S2,Midterm 1,170.68,23.09
770.0,S2,Midterm 1,162.55,23.07
780.0,S2,Midterm 1,159.15,23.09
790.0,S2,Midterm 1,154.77,23.07
800.0,S2,Midterm 1,149.43,23.09
810.0,S2,Midterm 1,143.38,23.09
820.0,S2,Midterm 1,138.53,23.11
830.0,S2,Midterm 1,135.37,23.11
840.0,S2,Midterm 1,131.0,23.09
850.0,S2,Midterm 1,128.32,23.09
860.0,S2,Midterm 1,127.5,23.13
870.0,S2,Midterm 1,125.18,23.11
880.0,S2,Midterm 1,121.25,23.13
890.0,S2,Midterm 1,117.95,23.09
900.0,S2,Midterm 1,118.17,23.13
910.0,S2,Midterm 1,116.8,23.11
920.0,S2,Midterm 1,113.75,23.13
930.0,S2,Midterm 1,110.88,23.11
940.0,S2,Midterm 1,112.57,23.13
950.0,S2,Midterm 1,116.47,23.15
960.0,S2,Midterm 1,119.37,23.13
970.0,S2,Midterm 1,124.3,23.11
980.0,S2,Midterm 1,133.03,23.11
990.0,S2,Midterm 1,147.83,23.13
1000.0,S2,Midterm 1,162.82,23.15
1010.0,S2,Midterm 1,172.47,23.15
1020.0,S2,Midterm 1,179.33,23.13
1030.0,S2,Midterm 1,185.95,23.13
1040.0,S2,Midterm 1,190.22,23.15
1050.0,S2,Midterm 1,191.05,23.17
1060.0,S2,Midterm 1,186.67,23.15
1070.0,S2,Midterm 1,183.93,23.17
1080.0,S2,Midterm 1,182.47,23.13
1090.0,S2,Midterm 1,180.02,23.13
1100.0,S2,Midterm 1,176.68,23.19
1110.0,S2,Midterm 1,172.63,23.17
1120.0,S2,Midterm 1,175.15,23.17
1130.0,S2,Midterm 1,179.73,23.19
1140.0,S2,Midterm 1,184.8,23.17
1150.0,S2,Midterm 1,188.4,23.17
1160.0,S2,Midterm 1,190.35,23.17
1170.0,S2,Midterm 1,191.97,23.17
1180.0,S2,Midterm 1,191.02,23.17
1190.0,S2,Midterm 1,189.78,23.19
1200.0,S2,Midterm 1,189.25,23.19
1210.0,S2,Midterm 1,189.25,23.17
1220.0,S2,Midterm 1,191.25,23.17
1230.0,S2,Midterm 1,191.1,23.19
1240.0,S2,Midterm 1,187.7,23.17
1250.0,S2,Midterm 1,182.85,23.19
1260.0,S2,Midterm 1,176.98,23.21
1270.0,S2,Midterm 1,171.02,23.19
1280.0,S2,Midterm 1,162.58,23.21
1290.0,S2,Midterm 1,156.87,23.17
1300.0,S2,Midterm 1,154.47,23.17
1310.0,S2,Midterm 1,153.05,23.19
1320.0,S2,Midterm 1,152.8,23.21
1330.0,S2,Midterm 1,154.07,23.21
1340.0,S2,Midterm 1,162.93,23.19
1350.0,S2,Midterm 1,172.02,23.19
1360.0,S2,Midterm 1,178.92,23.21
1370.0,S2,Midterm 1,184.55,23.21
1380.0,S2,Midterm 1,188.95,23.21
1390.0,S2,Midterm 1,189.58,23.21
1400.0,S2,Midterm 1,185.65,23.21
1410.0,S2,Midterm 1,181.03,23.21
1420.0,S2,Midterm 1,175.9,23.21
1430.0,S2,Midterm 1,172.52,23.21
1440.0,S2,Midterm 1,163.87,23.23
1450.0,S2,Midterm 1,156.48,23.25
1460.0,S2,Midterm 1,149.32,23.23
1470.0,S2,Midterm 1,141.68,23.23
1480.0,S2,Midterm 1,132.45,23.23
1490.0,S2,Midterm 1,122.32,23.21
1500.0,S2,Midterm 1,117.68,23.23
1510.0,S2,Midterm 1,116.23,23.23
1520.0,S2,Midterm 1,114.98,23.21
1530.0,S2,Midterm 1,112.9,23.23
1540.0,S2,Midterm 1,112.43,23.23
1550.0,S2,Midterm 1,112.23,23.25
1560.0,S2,Midterm 1,112.17,23.23
1570.0,S2,Midterm 1,110.47,23.25
1580.0,S2,Midterm 1,108.72,23.25
1590.0,S2,Midterm 1,108.47,23.25
1600.0,S2,Midterm 1,108.33,23.25
1610.0,S2,Midterm 1,107.9,23.29
1620.0,S2,Midterm 1,107.65,23.27
1630.0,S2,Midterm 1,107.85,23.31
1640.0,S2,Midterm 1,108.02,23.33
1650.0,S2,Midterm 1,108.02,23.33
1660.0,S2,Midterm 1,108.43,23.37
1670.0,S2,Midterm 1,108.68,23.37
1680.0,S2,Midterm 1,108.92,23.37
1690.0,S2,Midterm 1,108.83,23.45
1700.0,S2,Midterm 1,109.12,23.45
1710.0,S2,Midterm 1,109.25,23.49
1720.0,S2,Midterm 1,109.35,23.51
1730.0,S2,Midterm 1,109.37,23.53
1740.0,S2,Midterm 1,110.63,23.57
1750.0,S2,Midterm 1,114.0,23.59
1760.0,S2,Midterm 1,117.65,23.63
1770.0,S2,Midterm 1,121.47,23.65
1780.0,S2,Midterm 1,125.43,23.67
1790.0,S2,Midterm 1,131.1,23.73
1800.0,S2,Midterm 1,134.78,23.73
1810.0,S2,Midterm 1,136.05,23.77
1820.0,S2,Midterm 1,135.13,23.81
1830.0,S2,Midterm 1,134.57,23.83
1840.0,S2,Midterm 1,133.4,23.87
1850.0,S2,Midterm 1,127.0,23.87
1860.0,S2,Midterm 1,119.52,23.93
1870.0,S2,Midterm 1,110.97,23.91
1880.0,S2,Midterm 1,103.25,23.93
1890.0,S2,Midterm 1,94.13,23.95
1900.0,S2,Midterm 1,84.93,23.95
1910.0,S2,Midterm 1,79.28,23.97
1920.0,S2,Midterm 1,78.82,23.97
1930.0,S2,Midterm 1,80.65,24.01
1940.0,S2,Midterm 1,82.75,24.01
1950.0,S2,Midterm 1,88.78,23.99
1960.0,S2,Midterm 1,94.03,24.01
1970.0,S2,Midterm 1,100.2,24.01
1980.0,S2,Midterm 1,103.37,24.01
1990.0,S2,Midterm 1,105.63,24.01
2000.0,S2,Midterm 1,108.18,24.01
2010.0,S2,Midterm 1,107.53,24.01
2020.0,S2,Midterm 1,107.48,23.99
2030.0,S2,Midterm 1,107.53,23.97
2040.0,S2,Midterm 1,110.75,23.99
2050.0,S2,Midterm 1,115.32,23.99
2060.0,S2,Midterm 1,120.05,23.95
2070.0,S2,Midterm 1,126.3,23.95
2080.0,S2,Midterm 1,133.47,23.95
2090.0,S2,Midterm 1,138.37,23.93
2100.0,S2,Midterm 1,140.82,23.91
2110.0,S2,Midterm 1,142.38,23.93
2120.0,S2,Midterm 1,143.52,23.93
2130.0,S2,Midterm 1,144.18,23.91
2140.0,S2,Midterm 1,146.93,23.91
2150.0,S2,Midterm 1,150.43,23.89
2160.0,S2,Midterm 1,155.52,23.91
2170.0,S2,Midterm 1,160.2,23.87
2180.0,S2,Midterm 1,166.47,23.87
2190.0,S2,Midterm 1,171.17,23.87
2200.0,S2,Midterm 1,175.3,23.85
2210.0,S2,Midterm 1,183.83,23.83
2220.0,S2,Midterm 1,189.75,23.83
2230.0,S2,Midterm 1,190.72,23.81
2240.0,S2,Midterm 1,189.08,23.77
2250.0,S2,Midterm 1,187.68,23.77
2260.0,S2,Midterm 1,184.3,23.75
2270.0,S2,Midterm 1,175.2,23.73
2280.0,S2,Midterm 1,167.22,23.75
2290.0,S2,Midterm 1,164.7,23.73
2300.0,S2,Midterm 1,164.27,23.73
2310.0,S2,Midterm 1,165.67,23.71
2320.0,S2,Midterm 1,171.92,23.71
2330.0,S2,Midterm 1,179.37,23.71
2340.0,S2,Midterm 1,186.27,23.67
2350.0,S2,Midterm 1,192.03,23.69
2360.0,S2,Midterm 1,193.72,23.69
2370.0,S2,Midterm 1,194.55,23.65
2380.0,S2,Midterm 1,191.38,23.67
2390.0,S2,Midterm 1,190.2,23.65
2400.0,S2,Midterm 1,189.4,23.61
2410.0,S2,Midterm 1,189.75,23.63
2420.0,S2,Midterm 1,192.93,23.59
2430.0,S2,Midterm 1,191.62,23.61
2440.0,S2,Midterm 1,185.6,23.61
2450.0,S2,Midterm 1,178.48,23.59
2460.0,S2,Midterm 1,170.28,23.57
2470.0,S2,Midterm 1,161.52,23.57
2480.0,S2,Midterm 1,154.7,23.55
2490.0,S2,Midterm 1,154.13,23.53
2500.0,S2,Midterm 1,157.35,23.53
2510.0,S2,Midterm 1,159.87,23.53
2520.0,S2,Midterm 1,165.52,23.51
2530.0,S2,Midterm 1,172.72,23.49
2540.0,S2,Midterm 1,179.87,23.47
2550.0,S2,Midterm 1,185.45,23.49
2560.0,S2,Midterm 1,188.65,23.45
2570.0,S2,Midterm 1,191.45,23.45
2580.0,S2,Midterm 1,191.0,23.47
2590.0,S2,Midterm 1,191.6,23.45
2600.0,S2,Midterm 1,193.5,23.39
2610.0,S2,Midterm 1,192.77,23.43
2620.0,S2,Midterm 1,190.3,23.41
2630.0,S2,Midterm 1,188.45,23.39
2640.0,S2,Midterm 1,185.87,23.39
2650.0,S2,Midterm 1,179.92,23.39
2660.0,S2,Midterm 1,171.37,23.39
2670.0,S2,Midterm 1,166.05,23.33
2680.0,S2,Midterm 1,161.67,23.35
2690.0,S2,Midterm 1,156.38,23.33
2700.0,S2,Midterm 1,152.92,23.33
2710.0,S2,Midterm 1,151.92,23.31
2720.0,S2,Midterm 1,150.57,23.31
2730.0,S2,Midterm 1,147.88,23.33
2740.0,S2,Midterm 1,148.82,23.31
2750.0,S2,Midterm 1,151.25,23.31
2760.0,S2,Midterm 1,153.77,23.29
2770.0,S2,Midterm 1,155.58,23.31
2780.0,S2,Midterm 1,158.02,23.27
2790.0,S2,Midterm 1,162.25,23.27
2800.0,S2,Midterm 1,165.43,23.27
2810.0,S2,Midterm 1,169.42,23.27
2820.0,S2,Midterm 1,174.52,23.25
2830.0,S2,Midterm 1,180.28,23.23
2840.0,S2,Midterm 1,186.57,23.27
2850.0,S2,Midterm 1,192.92,23.25
2860.0,S2,Midterm 1,199.48,23.25
2870.0,S2,Midterm 1,204.45,23.25
2880.0,S2,Midterm 1,206.07,23.25
2890.0,S2,Midterm 1,204.13,23.23
2900.0,S2,Midterm 1,199.67,23.21
2910.0,S2,Midterm 1,193.68,23.21
2920.0,S2,Midterm 1,189.0,23.19
2930.0,S2,Midterm 1,183.87,23.21
2940.0,S2,Midterm 1,176.68,23.19
2950.0,S2,Midterm 1,171.43,23.21
2960.0,S2,Midterm 1,169.42,23.21
2970.0,S2,Midterm 1,167.13,23.19
2980.0,S2,Midterm 1,161.6,23.19
2990.0,S2,Midterm 1,153.47,23.21
3000.0,S2,Midterm 1,149.33,23.21
3010.0,S2,Midterm 1,144.88,23.19
3020.0,S2,Midterm 1,137.88,23.19
3030.0,S2,Midterm 1,128.97,23.17
3040.0,S2,Midterm 1,121.22,23.17
3050.0,S2,Midterm 1,116.6,23.21
3060.0,S2,Midterm 1,113.87,23.17
3070.0,S2,Midterm 1,114.82,23.19
3080.0,S2,Midterm 1,117.0,23.17
3090.0,S2,Midterm 1,120.98,23.17
3100.0,S2,Midterm 1,126.88,23.15
3110.0,S2,Midterm 1,133.12,23.15
3120.0,S2,Midterm 1,135.1,23.17
3130.0,S2,Midterm 1,133.02,23.19
3140.0,S2,Midterm 1,128.97,23.15
3150.0,S2,Midterm 1,124.25,23.17
3160.0,S2,Midterm 1,121.17,23.15
3170.0,S2,Midterm 1,117.95,23.17
3180.0,S2,Midterm 1,115.08,23.17
3190.0,S2,Midterm 1,112.63,23.17
3200.0,S2,Midterm 1,111.3,23.17
3210.0,S2,Midterm 1,110.18,23.17
3220.0,S2,Midterm 1,105.82,23.13
3230.0,S2,Midterm 1,106.97,23.17
3240.0,S2,Midterm 1,108.83,23.15
3250.0,S2,Midterm 1,111.97,23.15
3260.0,S2,Midterm 1,115.7,23.17
3270.0,S2,Midterm 1,119.95,23.15
3280.0,S2,Midterm 1,128.23,23.17
3290.0,S2,Midterm 1,132.32,23.15
3300.0,S2,Midterm 1,136.97,23.13
3310.0,S2,Midterm 1,141.85,23.15
3320.0,S2,Midterm 1,146.57,23.13
3330.0,S2,Midterm 1,150.42,23.13
3340.0,S2,Midterm 1,149.78,23.17
3350.0,S2,Midterm 1,147.93,23.15
3360.0,S2,Midterm 1,145.88,23.13
3370.0,S2,Midterm 1,142.15,23.13
3380.0,S2,Midterm 1,137.2,23.15
3390.0,S2,Midterm 1,133.35,23.15
3400.0,S2,Midterm 1,131.75,23.13
3410.0,S2,Midterm 1,131.12,23.11
3420.0,S2,Midterm 1,127.92,23.15
3430.0,S2,Midterm 1,123.15,23.13
3440.0,S2,Midterm 1,120.92,23.13
3450.0,S2,Midterm 1,117.62,23.15
3460.0,S2,Midterm 1,113.27,23.13
3470.0,S2,Midterm 1,108.13,23.15
3480.0,S2,Midterm 1,105.8,23.13
3490.0,S2,Midterm 1,105.98,23.15
3500.0,S2,Midterm 1,105.1,23.15
3510.0,S2,Midterm 1,106.95,23.17
3520.0,S2,Midterm 1,109.55,23.15
3530.0,S2,Midterm 1,110.55,23.15
3540.0,S2,Midterm 1,113.5,23.17
3550.0,S2,Midterm 1,114.88,23.15
3560.0,S2,Midterm 1,115.23,23.15
3570.0,S2,Midterm 1,113.6,23.15
3580.0,S2,Midterm 1,111.13,23.17
3590.0,S2,Midterm 1,110.08,23.17
3600.0,S2,Midterm 1,106.57,23.15
3610.0,S2,Midterm 1,103.63,23.17
3620.0,S2,Midterm 1,101.27,23.17
3630.0,S2,Midterm 1,99.58,23.15
3640.0,S2,Midterm 1,97.52,23.15
3650.0,S2,Midterm 1,96.0,23.17
3660.0,S2,Midterm 1,95.28,23.15
3670.0,S2,Midterm 1,94.75,23.17
3680.0,S2,Midterm 1,95.47,23.15
3690.0,S2,Midterm 1,95.43,23.17
3700.0,S2,Midterm 1,99.95,23.19
3710.0,S2,Midterm 1,104.05,23.17
3720.0,S2,Midterm 1,108.63,23.15
3730.0,S2,Midterm 1,115.52,23.13
3740.0,S2,Midterm 1,121.32,23.17
3750.0,S2,Midterm 1,122.72,23.17
3760.0,S2,Midterm 1,119.03,23.17
3770.0,S2,Midterm 1,113.8,23.15
3780.0,S2,Midterm 1,108.67,23.17
3790.0,S2,Midterm 1,101.83,23.19
3800.0,S2,Midterm 1,93.17,23.17
3810.0,S2,Midterm 1,89.05,23.21
3820.0,S2,Midterm 1,86.48,23.27
3830.0,S2,Midterm 1,87.38,23.35
3840.0,S2,Midterm 1,88.08,23.43
3850.0,S2,Midterm 1,89.72,23.51
3860.0,S2,Midterm 1,93.87,23.65
3870.0,S2,Midterm 1,96.1,23.73
3880.0,S2,Midterm 1,95.73,23.83
3890.0,S2,Midterm 1,95.68,23.93
3900.0,S2,Midterm 1,93.2,24.01
3910.0,S2,Midterm 1,88.43,24.13
3920.0,S2,Midterm 1,84.32,24.25
3930.0,S2,Midterm 1,80.52,24.31
3940.0,S2,Midterm 1,80.13,24.43
3950.0,S2,Midterm 1,78.12,24.53
3960.0,S2,Midterm 1,79.6,24.63
3970.0,S2,Midterm 1,81.38,24.71
3980.0,S2,Midterm 1,82.65,24.83
3990.0,S2,Midterm 1,87.25,24.93
4000.0,S2,Midterm 1,89.1,25.03
4010.0,S2,Midterm 1,89.27,25.11
4020.0,S2,Midterm 1,88.28,25.17
4030.0,S2,Midterm 1,86.5,25.27
4040.0,S2,Midterm 1,83.68,25.33
4050.0,S2,Midterm 1,79.88,25.43
4060.0,S2,Midterm 1,77.83,25.47
4070.0,S2,Midterm 1,77.97,25.57
4080.0,S2,Midterm 1,76.92,25.65
4090.0,S2,Midterm 1,79.82,25.71
4100.0,S2,Midterm 1,83.78,25.77
4110.0,S2,Midterm 1,87.37,25.81
4120.0,S2,Midterm 1,90.13,25.91
4130.0,S2,Midterm 1,91.17,25.95
4140.0,S2,Midterm 1,90.88,26.01
4150.0,S2,Midterm 1,87.58,26.11
4160.0,S2,Midterm 1,84.47,26.17
4170.0,S2,Midterm 1,80.33,26.21
4180.0,S2,Midterm 1,76.65,26.23
4190.0,S2,Midterm 1,74.47,26.31
4200.0,S2,Midterm 1,76.6,26.37
4210.0,S2,Midterm 1,79.52,26.41
4220.0,S2,Midterm 1,80.83,26.47
4230.0,S2,Midterm 1,82.18,26.51
4240.0,S2,Midterm 1,83.55,26.57
4250.0,S2,Midterm 1,85.23,26.61
4260.0,S2,Midterm 1,84.8,26.67
4270.0,S2,Midterm 1,85.53,26.71
4280.0,S2,Midterm 1,86.68,26.75
4290.0,S2,Midterm 1,88.38,26.81
4300.0,S2,Midterm 1,90.77,26.83
4310.0,S2,Midterm 1,93.45,26.85
4320.0,S2,Midterm 1,96.77,26.91
4330.0,S2,Midterm 1,98.93,26.97
4340.0,S2,Midterm 1,101.65,26.99
4350.0,S2,Midterm 1,103.32,27.05
4360.0,S2,Midterm 1,104.35,27.09
4370.0,S2,Midterm 1,104.65,27.15
4380.0,S2,Midterm 1,106.85,27.19
4390.0,S2,Midterm 1,108.65,27.25
4400.0,S2,Midterm 1,107.58,27.31
4410.0,S2,Midterm 1,105.8,27.35
4420.0,S2,Midterm 1,104.9,27.39
4430.0,S2,Midterm 1,104.8,27.43
4440.0,S2,Midterm 1,102.83,27.47
4450.0,S2,Midterm 1,102.33,27.57
4460.0,S2,Midterm 1,103.5,27.61
4470.0,S2,Midterm 1,106.33,27.65
4480.0,S2,Midterm 1,106.95,27.75
4490.0,S2,Midterm 1,106.42,27.81
4500.0,S2,Midterm 1,104.52,27.85
4510.0,S2,Midterm 1,102.72,27.91
4520.0,S2,Midterm 1,101.82,27.99
4530.0,S2,Midterm 1,97.95,28.01
4540.0,S2,Midterm 1,97.17,28.09
4550.0,S2,Midterm 1,96.53,28.15
4560.0,S2,Midterm 1,96.92,28.23
4570.0,S2,Midterm 1,93.75,28.27
4580.0,S2,Midterm 1,89.42,28.35
4590.0,S2,Midterm 1,87.92,28.41
4600.0,S2,Midterm 1,83.85,28.47
4610.0,S2,Midterm 1,80.27,28.53
4620.0,S2,Midterm 1,78.57,28.57
4630.0,S2,Midterm 1,79.27,28.63
4640.0,S2,Midterm 1,79.82,28.73
4650.0,S2,Midterm 1,82.08,28.77
4660.0,S2,Midterm 1,85.48,28.83
4670.0,S2,Midterm 1,87.1,28.91
4680.0,S2,Midterm 1,85.72,28.95
4690.0,S2,Midterm 1,83.32,28.99
4700.0,S2,Midterm 1,79.55,29.05
4710.0,S2,Midterm 1,74.52,29.15
4720.0,S2,Midterm 1,70.83,29.19
4730.0,S2,Midterm 1,68.08,29.23
4740.0,S2,Midterm 1,66.75,29.27
4750.0,S2,Midterm 1,70.02,29.35
4760.0,S2,Midterm 1,78.12,29.37
4770.0,S2,Midterm 1,86.13,29.41
4780.0,S2,Midterm 1,93.48,29.45
4790.0,S2,Midterm 1,100.7,29.51
4800.0,S2,Midterm 1,107.0,29.53
4810.0,S2,Midterm 1,108.27,29.57
4820.0,S2,Midterm 1,107.68,29.61
4830.0,S2,Midterm 1,107.33,29.63
4840.0,S2,Midterm 1,106.93,29.69
4850.0,S2,Midterm 1,107.25,29.71
4860.0,S2,Midterm 1,105.42,29.77
4870.0,S2,Midterm 1,106.0,29.79
4880.0,S2,Midterm 1,107.8,29.87
4890.0,S2,Midterm 1,111.62,29.89
4900.0,S2,Midterm 1,113.12,29.93
4910.0,S2,Midterm 1,111.27,29.95
4920.0,S2,Midterm 1,107.88,30.01
4930.0,S2,Midterm 1,104.37,30.05
4940.0,S2,Midterm 1,98.42,30.09
4950.0,S2,Midterm 1,90.78,30.13
4960.0,S2,Midterm 1,85.98,30.15
4970.0,S2,Midterm 1,84.13,30.21
4980.0,S2,Midterm 1,87.87,30.27
4990.0,S2,Midterm 1,91.52,30.27
5000.0,S2,Midterm 1,97.17,30.35
5010.0,S2,Midterm 1,101.7,30.35
5020.0,S2,Midterm 1,102.58,30.39
5030.0,S2,Midterm 1,102.4,30.43
5040.0,S2,Midterm 1,102.58,30.47
5050.0,S2,Midterm 1,95.43,30.53
5060.0,S2,Midterm 1,86.63,30.55
5070.0,S2,Midterm 1,79.88,30.59
5080.0,S2,Midterm 1,74.47,30.63
5090.0,S2,Midterm 1,71.93,30.65
5100.0,S2,Midterm 1,69.72,30.73
5110.0,S2,Midterm 1,72.3,30.75
5120.0,S2,Midterm 1,72.58,30.83
5130.0,S2,Midterm 1,73.53,30.85
5140.0,S2,Midterm 1,77.35,30.87
5150.0,S2,Midterm 1,79.23,30.93
5160.0,S2,Midterm 1,79.0,30.99
5170.0,S2,Midterm 1,79.62,31.01
5180.0,S2,Midterm 1,80.88,31.05
5190.0,S2,Midterm 1,81.53,31.09
5200.0,S2,Midterm 1,80.35,31.13
5210.0,S2,Midterm 1,79.85,31.17
5220.0,S2,Midterm 1,78.97,31.21
5230.0,S2,Midterm 1,78.32,31.23
5240.0,S2,Midterm 1,79.33,31.25
5250.0,S2,Midterm 1,79.32,31.31
5260.0,S2,Midterm 1,80.68,31.31
5270.0,S2,Midterm 1,86.02,31.33
5280.0,S2,Midterm 1,88.98,31.37
5290.0,S2,Midterm 1,92.47,31.41
5300.0,S2,Midterm 1,96.05,31.43
5310.0,S2,Midterm 1,98.47,31.47
5320.0,S2,Midterm 1,99.45,31.49
5330.0,S2,Midterm 1,94.97,31.55
5340.0,S2,Midterm 1,94.5,31.55
5350.0,S2,Midterm 1,95.08,31.57
5360.0,S2,Midterm 1,96.87,31.61
5370.0,S2,Midterm 1,99.92,31.65
5380.0,S2,Midterm 1,102.15,31.67
5390.0,S2,Midterm 1,102.9,31.71
5400.0,S2,Midterm 1,101.52,31.73
5410.0,S2,Midterm 1,100.2,31.75
5420.0,S2,Midterm 1,100.28,31.83
5430.0,S2,Midterm 1,105.25,31.85
5440.0,S2,Midterm 1,112.97,31.89
5450.0,S2,Midterm 1,116.67,31.91
5460.0,S2,Midterm 1,115.65,31.93
5470.0,S2,Midterm 1,114.0,31.97
5480.0,S2,Midterm 1,112.5,32.0
5490.0,S2,Midterm 1,109.13,32.03
5500.0,S2,Midterm 1,100.23,32.05
5510.0,S2,Midterm 1,93.73,32.09
5520.0,S2,Midterm 1,91.68,32.15
5530.0,S2,Midterm 1,89.77,32.15
5540.0,S2,Midterm 1,89.02,32.18
5550.0,S2,Midterm 1,87.38,32.23
5560.0,S2,Midterm 1,90.62,32.23
5570.0,S2,Midterm 1,95.02,32.27
5580.0,S2,Midterm 1,98.33,32.31
5590.0,S2,Midterm 1,103.18,32.29
5600.0,S2,Midterm 1,105.48,32.37
5610.0,S2,Midterm 1,104.12,32.39
5620.0,S2,Midterm 1,96.63,32.43
5630.0,S2,Midterm 1,90.48,32.45
5640.0,S2,Midterm 1,85.0,32.49
5650.0,S2,Midterm 1,77.05,32.49
5660.0,S2,Midterm 1,79.22,32.5
5670.0,S2,Midterm 1,83.05,32.53
5680.0,S2,Midterm 1,90.45,32.57
5690.0,S2,Midterm 1,99.68,32.55
5700.0,S2,Midterm 1,108.15,32.61
5710.0,S2,Midterm 1,111.28,32.63
5720.0,S2,Midterm 1,104.13,32.65
5730.0,S2,Midterm 1,95.63,32.66
5740.0,S2,Midterm 1,94.12,32.68
5750.0,S2,Midterm 1,91.75,32.71
5760.0,S2,Midterm 1,91.63,32.73
5770.0,S2,Midterm 1,95.28,32.75
5780.0,S2,Midterm 1,93.27,32.77
5790.0,S2,Midterm 1,91.33,32.79
5800.0,S2,Midterm 1,85.6,32.83
5810.0,S2,Midterm 1,81.1,32.87
5820.0,S2,Midterm 1,77.08,32.87
5830.0,S2,Midterm 1,76.17,32.91
5840.0,S2,Midterm 1,77.95,32.91
5850.0,S2,Midterm 1,83.47,32.95
5860.0,S2,Midterm 1,88.88,32.95
5870.0,S2,Midterm 1,90.52,33.0
5880.0,S2,Midterm 1,85.6,33.0
5890.0,S2,Midterm 1,80.88,33.03
5900.0,S2,Midterm 1,80.08,33.05
5910.0,S2,Midterm 1,77.92,33.07
5920.0,S2,Midterm 1,73.53,33.07
5930.0,S2,Midterm 1,71.07,33.09
5940.0,S2,Midterm 1,73.03,33.11
5950.0,S2,Midterm 1,79.48,33.13
5960.0,S2,Midterm 1,83.6,33.15
5970.0,S2,Midterm 1,85.08,33.15
