timestamp,subject,heart_rate,breathing_rate
69.3359375,x001,120.0,24.000121927548317
70.3125,x001,119.32071901608326,24.000121927548317
71.2890625,x001,119.0,24.000121927548317
72.265625,x001,119.0,23.36732063742594
73.2421875,x001,119.0,23.000060896633435
74.21875,x001,118.41438032166508,23.000060896633435
75.1953125,x001,118.0,23.000060896633435
76.171875,x001,118.0,23.000060896633435
77.1484375,x001,118.0,23.000060896633435
78.125,x001,118.0,23.000060896633435
79.1015625,x001,118.0,23.000060896633435
80.078125,x001,118.0,23.000060896633435
81.0546875,x001,117.57805108798486,22.57808146868446
82.03125,x001,117.0,21.601519689922668
83.0078125,x001,116.62535477767264,20.99993883480368
83.984375,x001,116.0,20.99993883480368
84.9609375,x001,116.0,21.328256957742504
85.9375,x001,115.6953642384106,21.99999986571856
86.9140625,x001,114.71901608325447,21.99999986571856
87.890625,x001,114.0,21.99999986571856
88.8671875,x001,114.23462630085146,21.99999986571856
89.84375,x001,114.78902554399244,21.99999986571856
90.8203125,x001,114.0,21.99999986571856
91.796875,x001,114.0,21.99999986571856
92.7734375,x001,113.85903500473036,21.99999986571856
93.75,x001,113.0,21.88283930855532
94.7265625,x001,113.0,20.99993883480368
95.703125,x001,112.92999053926206,20.99993883480368
96.6796875,x001,112.0,20.953276034099694
97.65625,x001,111.9763481551561,19.999877803888804
98.6328125,x001,111.0,19.999877803888804
99.609375,x001,110.0236518448439,19.02331602512701
100.5859375,x001,109.0473036896878,19.000152476576112
101.5625,x001,109.0,19.000152476576112
102.5390625,x001,109.0,19.000152476576112
103.515625,x001,108.11731315042572,19.000152476576112
104.4921875,x001,107.14096499526964,19.000152476576112
105.46875,x001,107.0,19.000152476576112
106.4453125,x001,107.0,19.000152476576112
107.421875,x001,107.0,19.000152476576112
108.3984375,x001,107.0,19.000152476576112
109.375,x001,107.0,19.000152476576112
110.3515625,x001,107.0,19.000152476576112
111.328125,x001,107.0,19.000152476576112
112.3046875,x001,107.6717123935667,19.000152476576112
113.28125,x001,107.3519394512772,19.000152476576112
114.2578125,x001,107.0,19.000152476576112
115.234375,x001,107.0,19.000152476576112
116.2109375,x001,106.42194891201514,19.57823407954201
117.1875,x001,106.0,19.999877803888804
118.1640625,x001,106.53169347209082,19.999877803888804
119.140625,x001,106.49195837275307,19.999877803888804
120.1171875,x001,106.0,19.999877803888804
121.09375,x001,106.0,19.999877803888804
122.0703125,x001,106.0,20.437635301140567
123.046875,x001,106.41438032166508,20.99993883480368
124.0234375,x001,107.3907284768212,20.99993883480368
125.0,x001,108.0,21.367198575596188
125.9765625,x001,108.0,21.99999986571856
126.953125,x001,108.0,21.99999986571856
127.9296875,x001,108.0,21.70323788138531
128.90625,x001,108.27341532639548,20.99993883480368
129.8828125,x001,109.0,20.99993883480368
130.859375,x001,109.0,21.226538766279862
131.8359375,x001,109.0,21.99999986571856
132.8125,x001,108.82024597918638,21.99999986571856
133.7890625,x001,108.0,21.99999986571856
134.765625,x001,108.0,21.99999986571856
135.7421875,x001,108.0,21.99999986571856
136.71875,x001,108.0,21.914059743558703
137.6953125,x001,107.93755912961213,20.99993883480368
138.671875,x001,107.0,20.99993883480368
139.6484375,x001,106.98391674550616,20.99993883480368
140.625,x001,106.00756859035005,20.99993883480368
141.6015625,x001,106.0,20.99993883480368
142.578125,x001,106.0,20.054597491045275
143.5546875,x001,105.07852412488174,19.999877803888804
144.53125,x001,105.0,19.999877803888804
145.5078125,x001,104.12488174077578,19.999877803888804
146.484375,x001,104.0,19.999877803888804
147.4609375,x001,103.17218543046356,19.17203272089582
148.4375,x001,103.0,19.000152476576112
149.4140625,x001,103.0,19.000152476576112
150.390625,x001,103.0,19.000152476576112
151.3671875,x001,102.26584673604542,19.734336254558936
152.34375,x001,102.0,19.999877803888804
153.3203125,x001,101.31220435193946,19.999877803888804
154.296875,x001,101.0,19.335856078763047
155.2734375,x001,100.35950804162724,19.000152476576112
156.25,x001,100.0,19.000152476576112
157.2265625,x001,99.40586565752128,19.000152476576112
158.203125,x001,99.0,19.570177193089528
159.1796875,x001,99.0,19.999877803888804
160.15625,x001,98.47682119205298,19.999877803888804
161.1328125,x001,98.0,19.999877803888804
162.109375,x001,98.0,19.999877803888804
163.0859375,x001,98.0,20.453077666841164
164.0625,x001,97.5704824976348,20.99993883480368
165.0390625,x001,97.40586565752128,20.99993883480368
166.015625,x001,97.61684011352884,20.99993883480368
166.9921875,x001,97.0,20.99993883480368
167.96875,x001,97.0,20.99993883480368
168.9453125,x001,97.0,20.99993883480368
169.921875,x001,97.0,20.99993883480368
170.8984375,x001,97.26584673604542,20.99993883480368
171.875,x001,98.0,20.99993883480368
172.8515625,x001,98.0,20.99993883480368
173.828125,x001,98.19489120151373,20.99993883480368
174.8046875,x001,98.82781456953644,20.82805859048397
175.78125,x001,98.14853358561967,19.999877803888804
176.7578125,x001,98.87511825922422,19.999877803888804
177.734375,x001,98.0,19.999877803888804
178.7109375,x001,98.0,19.999877803888804
179.6875,x001,98.0,19.999877803888804
180.6640625,x001,98.0,19.999877803888804
181.640625,x001,98.0,19.999877803888804
182.6171875,x001,98.0,19.999877803888804
183.59375,x001,98.0,19.999877803888804
184.5703125,x001,98.0,19.062593346582883
185.546875,x001,98.0,19.913937681728942
186.5234375,x001,97.10974456007568,19.999877803888804
187.5,x001,97.0,19.999877803888804
188.4765625,x001,97.0,20.84383665978676
189.453125,x001,97.0,20.99993883480368
190.4296875,x001,97.0,21.796899186395464
191.40625,x001,97.0,21.99999986571856
192.3828125,x001,97.0,21.99999986571856
193.359375,x001,97.0,21.99999986571856
194.3359375,x001,97.0,21.99999986571856
195.3125,x001,97.0,22.6797996601471
196.2890625,x001,97.0,23.000060896633435
197.265625,x001,97.0,23.63286218675581
198.2421875,x001,97.0,24.000121927548317
199.21875,x001,96.41438032166508,24.000121927548317
200.1953125,x001,96.0,24.000121927548317
201.171875,x001,96.53926206244088,24.000121927548317
202.1484375,x001,96.48438978240304,24.000121927548317
203.125,x001,96.0,24.000121927548317
204.1015625,x001,96.0,24.000121927548317
205.078125,x001,96.0,24.000121927548317
206.0546875,x001,95.57805108798486,23.578142499599338
207.03125,x001,95.0,23.000060896633435
208.0078125,x001,95.0,22.62507997299063
208.984375,x001,95.0,21.99999986571856
209.9609375,x001,94.6717123935667,21.67201744638192
210.9375,x001,94.0,20.99993883480368
211.9140625,x001,94.0,20.99993883480368
212.890625,x001,94.0,20.99993883480368
213.8671875,x001,94.0,20.7656177204772
214.84375,x001,94.0,19.999877803888804
215.8203125,x001,94.0,19.999877803888804
216.796875,x001,94.0,19.999877803888804
217.7734375,x001,94.14096499526964,19.999877803888804
218.75,x001,95.0,19.999877803888804
219.7265625,x001,95.0,19.999877803888804
220.703125,x001,95.07000946073794,19.999877803888804
221.6796875,x001,96.0,19.999877803888804
222.65625,x001,96.0,19.976714255337903
223.6328125,x001,96.0,19.000152476576112
224.609375,x001,96.0,19.000152476576112
225.5859375,x001,96.9526963103122,19.95321500318482
226.5625,x001,97.0,19.999877803888804
227.5390625,x001,97.0,19.999877803888804
228.515625,x001,97.0,19.999877803888804
229.4921875,x001,97.0,19.999877803888804
230.46875,x001,97.0,19.999877803888804
231.4453125,x001,97.0,19.999877803888804
232.421875,x001,97.78902554399244,19.999877803888804
233.3984375,x001,98.0,20.7656177204772
234.375,x001,97.25827814569536,20.99993883480368
235.3515625,x001,97.0,20.99993883480368
236.328125,x001,97.0,20.99993883480368
237.3046875,x001,97.0,20.99993883480368
238.28125,x001,96.3519394512772,20.99993883480368
239.2578125,x001,96.0,20.99993883480368
240.234375,x001,96.0,20.99993883480368
241.2109375,x001,95.42194891201514,20.99993883480368
242.1875,x001,95.0,20.99993883480368
243.1640625,x001,94.46830652790918,20.46885573614395
244.140625,x001,94.0,19.999877803888804
245.1171875,x001,94.0,19.999877803888804
246.09375,x001,94.0,19.999877803888804
247.0703125,x001,93.56291390728477,19.999877803888804
248.046875,x001,93.0,19.999877803888804
249.0234375,x001,93.0,19.999877803888804
250.0,x001,93.0,19.999877803888804
250.9765625,x001,93.0,19.999877803888804
251.953125,x001,93.0,19.999877803888804
252.9296875,x001,93.0,19.999877803888804
253.90625,x001,93.0,19.999877803888804
254.8828125,x001,93.0,19.750114323861723
255.859375,x001,93.0,19.000152476576112
256.8359375,x001,93.20340586565752,19.000152476576112
257.8125,x001,94.0,19.000152476576112
258.7890625,x001,93.84389782403028,19.000152476576112
259.765625,x001,93.0,19.000152476576112
260.7421875,x001,93.10974456007568,19.109256147286867
261.71875,x001,94.0,19.913937681728942
262.6953125,x001,93.93755912961213,19.000152476576112
263.671875,x001,93.0,19.000152476576112
264.6484375,x001,93.0,19.000152476576112
265.625,x001,93.0,19.000152476576112
266.6015625,x001,93.0,19.000152476576112
267.578125,x001,93.94512771996216,19.000152476576112
268.5546875,x001,94.0,19.000152476576112
269.53125,x001,94.0,19.000152476576112
270.5078125,x001,94.0,19.000152476576112
271.484375,x001,94.0,19.000152476576112
272.4609375,x001,94.0,19.000152476576112
273.4375,x001,94.80510879848627,19.000152476576112
274.4140625,x001,95.0,19.000152476576112
275.390625,x001,95.7578051087985,19.000152476576112
276.3671875,x001,96.73415326395458,19.000152476576112
277.34375,x001,97.0,19.000152476576112
278.3203125,x001,97.0,19.000152476576112
279.296875,x001,97.0,19.000152476576112
280.2734375,x001,97.0,19.000152476576112
281.25,x001,97.0,19.000152476576112
282.2265625,x001,97.0,19.000152476576112
283.203125,x001,96.4295175023652,19.000152476576112
284.1796875,x001,96.0,19.000152476576112
285.15625,x001,96.0,19.000152476576112
286.1328125,x001,95.49952696310312,19.000152476576112
287.109375,x001,95.0,19.000152476576112
288.0859375,x001,95.0,19.45301663592629
289.0625,x001,94.5704824976348,19.999877803888804
290.0390625,x001,94.0,19.999877803888804
291.015625,x001,93.61684011352884,19.999877803888804
291.9921875,x001,93.0,19.999877803888804
292.96875,x001,93.0,19.999877803888804
293.9453125,x001,93.0,19.999877803888804
294.921875,x001,93.0,19.999877803888804
295.8984375,x001,92.73415326395458,19.999877803888804
296.875,x001,92.2421948912015,19.999877803888804
297.8515625,x001,93.0,19.999877803888804
298.828125,x001,93.0,19.999877803888804
299.8046875,x001,93.0,19.999877803888804
0.68359375,x002,114.99960887476348,34.0000351481406
1.66015625,x002,115.93017931114495,34.0000351481406
2.63671875,x002,116.90579506971258,32.18723706559756
3.61328125,x002,117.882509494675,30.23445068668036
4.58984375,x002,118.8592239196374,29.140729176879397
5.56640625,x002,118.99985321816966,27.32793109433635
6.54296875,x002,119.81286635030936,26.18737896740302
7.51953125,x002,120.78958077527174,25.21098577794442
8.49609375,x002,121.00052472307016,25.765399858188832
9.47265625,x002,121.74212453954893,26.000056498873573
10.44921875,x002,122.000311142323,26.000056498873573
11.42578125,x002,122.000311142323,26.000056498873573
12.40234375,x002,121.3279273087156,26.000056498873573
13.37890625,x002,120.3512128837532,26.000056498873573
14.35546875,x002,119.99963963742252,25.37514471541915
15.33203125,x002,118.79659993513474,24.398247970937625
16.30859375,x002,118.0000667989168,23.999935947801085
17.28515625,x002,117.4452402695512,23.999935947801085
18.26171875,x002,117.00028037966396,23.999935947801085
19.23828125,x002,117.50786425405386,24.508022965936064
20.21484375,x002,118.0000667989168,24.999996223337327
21.19140625,x002,118.46150668472582,25.460749069317018
22.16796875,x002,118.99985321816966,26.437645813798547
23.14453125,x002,119.414050449003,27.414039003257145
24.12109375,x002,120.3907648739654,28.00017704994606
25.09765625,x002,121.00052472307016,28.00017704994606
26.07421875,x002,121.00052472307016,28.00017704994606
27.05078125,x002,120.67971413579342,28.00017704994606
28.02734375,x002,119.99963963742252,28.29677095845102
29.00390625,x002,119.99963963742252,29.000237325482303
29.98046875,x002,119.7502423658067,29.000237325482303
30.95703125,x002,118.99985321816966,29.000237325482303
31.93359375,x002,118.99985321816966,29.000237325482303
32.91015625,x002,118.99985321816966,29.000237325482303
33.88671875,x002,118.99985321816966,29.000237325482303
34.86328125,x002,119.13279185193844,29.000237325482303
35.83984375,x002,120.10950627690085,29.000237325482303
36.81640625,x002,121.17191668065637,29.000237325482303
37.79296875,x002,123.12534553058116,29.000237325482303
38.76953125,x002,125.03922239029376,28.960960033693876
39.74609375,x002,126.01593681525615,28.00017704994606
40.72265625,x002,126.99265124021858,28.00017704994606
41.69921875,x002,127.00034190498206,28.00017704994606
42.67578125,x002,126.0543901390736,28.00017704994606
43.65234375,x002,125.99945681933444,28.00017704994606
44.62890625,x002,125.99945681933444,28.00017704994606
45.60546875,x002,125.99945681933444,28.00017704994606
46.58203125,x002,125.99945681933444,28.00017704994606
47.55859375,x002,125.99945681933444,28.00017704994606
48.53515625,x002,125.99945681933444,28.00017704994606
49.51171875,x002,125.99945681933444,28.00017704994606
50.48828125,x002,125.99945681933444,28.00017704994606
51.46484375,x002,125.99945681933444,28.00017704994606
52.44140625,x002,126.71139264315404,28.00017704994606
53.41796875,x002,127.68700840172166,28.00017704994606
54.39453125,x002,128.0001283242349,28.00017704994606
55.37109375,x002,128.0001283242349,28.00017704994606
56.34765625,x002,127.38267781036669,28.00017704994606
57.32421875,x002,126.40596338540426,28.00017704994606
58.30078125,x002,125.42924896044188,28.00017704994606
59.27734375,x002,124.45363320187424,28.00017704994606
60.25390625,x002,123.47691877691184,28.00017704994606
61.23046875,x002,122.50020435194944,27.50014691217794
62.20703125,x002,122.000311142323,27.00011677440982
63.18359375,x002,122.000311142323,27.00011677440982
64.16015625,x002,122.000311142323,27.42964920896793
65.13671875,x002,122.40681770839284,28.40604239842653
66.11328125,x002,123.38243346696046,29.382939142908057
67.08984375,x002,123.99988398082871,30.35933233236666
68.06640625,x002,123.99988398082871,30.999854321531867
69.04296875,x002,124.31300390334196,30.999854321531867
70.01953125,x002,124.99967040008156,30.999854321531867
70.99609375,x002,125.26554766761916,30.999854321531867
71.97265625,x002,126.24226209258154,30.999854321531867
72.94921875,x002,127.00034190498206,30.999854321531867
73.92578125,x002,127.19480585685872,30.999854321531867
74.90234375,x002,128.0001283242349,31.172070139373456
75.87890625,x002,128.0001283242349,31.851365865304167
76.85546875,x002,127.8748803552296,30.999854321531867
77.83203125,x002,127.00034190498206,30.999854321531867
78.80859375,x002,127.00034190498206,30.92180329297793
79.78515625,x002,127.00034190498206,29.94541010351933
80.76171875,x002,127.00034190498206,29.000237325482303
81.73828125,x002,126.99265124021858,29.000237325482303
82.71484375,x002,126.01593681525615,29.000237325482303
83.69140625,x002,125.99945681933444,29.000237325482303
84.66796875,x002,125.99945681933444,29.937353223152478
85.64453125,x002,125.99945681933444,30.914249967634
86.62109375,x002,125.10953703955992,30.999854321531867
87.59765625,x002,124.99967040008156,30.999854321531867
88.57421875,x002,124.15589460888796,30.999854321531867
89.55078125,x002,123.99988398082871,30.17956318918114
90.52734375,x002,124.79641711704664,29.99979404599562
91.50390625,x002,124.99967040008156,30.773254561213985
92.48046875,x002,125.7500595477186,30.999854321531867
93.45703125,x002,125.99945681933444,30.999854321531867
94.43359375,x002,126.70370197839055,30.999854321531867
95.41015625,x002,127.00034190498206,30.999854321531867
96.38671875,x002,127.00034190498206,30.34372212665587
97.36328125,x002,127.00034190498206,29.99979404599562
98.33984375,x002,127.00034190498206,29.99979404599562
99.31640625,x002,127.00034190498206,29.414159554329636
100.29296875,x002,127.00034190498206,29.000237325482303
101.26953125,x002,127.53868843842592,29.000237325482303
102.24609375,x002,128.0001283242349,29.000237325482303
103.22265625,x002,128.0001283242349,29.000237325482303
104.19921875,x002,127.53099777366242,29.000237325482303
105.17578125,x002,127.00034190498206,29.000237325482303
106.15234375,x002,126.57845400938524,29.000237325482303
107.12890625,x002,125.99945681933444,29.000237325482303
108.10546875,x002,125.99945681933444,29.000237325482303
109.08203125,x002,125.99945681933444,29.000237325482303
110.05859375,x002,125.99945681933444,29.000237325482303
111.03515625,x002,126.3048860770842,29.000237325482303
112.01171875,x002,127.00034190498206,29.000237325482303
112.98828125,x002,127.00034190498206,29.000237325482303
113.96484375,x002,126.76522729649842,29.000237325482303
114.94140625,x002,125.99945681933444,29.000237325482303
115.91796875,x002,125.99945681933444,29.000237325482303
116.89453125,x002,125.99945681933444,29.000237325482303
117.87109375,x002,125.99945681933444,29.000237325482303
118.84765625,x002,125.99945681933444,29.000237325482303
119.82421875,x002,126.0939421292858,29.000237325482303
120.80078125,x002,127.0706565542482,29.000237325482303
121.77734375,x002,128.0473709792106,29.047067942614667
122.75390625,x002,128.99991474348778,29.99979404599562
123.73046875,x002,128.99991474348778,29.99979404599562
124.70703125,x002,128.99991474348778,29.99979404599562
125.68359375,x002,128.99991474348778,29.047067942614667
126.66015625,x002,128.99991474348778,29.000237325482303
127.63671875,x002,128.99991474348778,29.9061328117309
128.61328125,x002,128.99991474348778,29.99979404599562
129.58984375,x002,128.14075762276718,29.140729176879397
130.56640625,x002,128.0001283242349,29.000237325482303
131.54296875,x002,128.0001283242349,29.000237325482303
132.51953125,x002,128.0001283242349,29.000237325482303
133.49609375,x002,127.23435784707092,29.000237325482303
134.47265625,x002,127.00034190498206,29.000237325482303
135.44921875,x002,127.00034190498206,29.71881034320145
136.42578125,x002,127.00034190498206,29.99979404599562
137.40234375,x002,127.00034190498206,29.32805164540884
138.37890625,x002,127.00034190498206,28.35165845595024
139.35546875,x002,126.37520072635031,28.00017704994606
140.33203125,x002,125.99945681933444,28.601421747322835
141.30859375,x002,125.99945681933444,28.42165260413732
142.28515625,x002,125.99945681933444,28.00017704994606
143.26171875,x002,125.99945681933444,27.468926500756364
144.23828125,x002,125.99945681933444,27.507700237521867
145.21484375,x002,126.48396869943387,28.4845969820034
146.19140625,x002,127.46068312439628,29.000237325482303
147.16796875,x002,128.0001283242349,29.000237325482303
148.14453125,x002,128.0001283242349,29.000237325482303
149.12109375,x002,128.0001283242349,29.000237325482303
150.09765625,x002,128.0001283242349,28.63264215874441
151.07421875,x002,128.0001283242349,28.00017704994606
152.05078125,x002,128.0001283242349,28.320438044528665
153.02734375,x002,128.0001283242349,29.000237325482303
154.00390625,x002,128.0001283242349,29.000237325482303
154.98046875,x002,127.7496323862243,29.000237325482303
155.95703125,x002,127.00034190498206,29.000237325482303
156.93359375,x002,127.00034190498206,29.20316999972254
157.91015625,x002,126.8201606162376,29.99979404599562
158.88671875,x002,125.99945681933444,29.99979404599562
159.86328125,x002,125.86761685196042,29.99979404599562
160.83984375,x002,124.99967040008156,29.99979404599562
161.81640625,x002,124.91397442128849,29.91418969209776
162.79296875,x002,123.99988398082871,29.000237325482303
163.76953125,x002,123.96143065701128,29.000237325482303
164.74609375,x002,123.00009756157586,29.000237325482303
165.72265625,x002,123.00009756157586,29.000237325482303
166.69921875,x002,123.00009756157586,29.000237325482303
167.67578125,x002,123.00009756157586,29.000237325482303
168.65234375,x002,123.9218786667991,29.921743017441685
169.62890625,x002,124.8985930917615,30.898639761923214
170.60546875,x002,125.87530751672392,30.999854321531867
171.58203125,x002,126.8520219416863,30.999854321531867
172.55859375,x002,127.00034190498206,30.999854321531867
173.53515625,x002,127.80456570596348,30.195173394891928
174.51171875,x002,128.0001283242349,29.99979404599562
175.48828125,x002,128.0001283242349,29.99979404599562
176.46484375,x002,127.26512050612484,29.99979404599562
177.44140625,x002,127.00034190498206,29.99979404599562
178.41796875,x002,127.00034190498206,30.68765020731612
179.39453125,x002,127.00034190498206,30.999854321531867
180.37109375,x002,127.00034190498206,30.35933233236666
181.34765625,x002,127.00034190498206,29.99979404599562
182.32421875,x002,127.00034190498206,29.40610267396277
183.30078125,x002,126.43013404608948,29.000237325482303
184.27734375,x002,125.99945681933444,29.54709808038279
185.25390625,x002,125.99945681933444,30.52349126984139
186.23046875,x002,125.499563609708,31.499884459299988
187.20703125,x002,124.52394785114038,31.99991459706811
188.18359375,x002,123.54723342617795,31.99991459706811
189.16015625,x002,122.57051900121556,31.99991459706811
190.13671875,x002,122.000311142323,31.99991459706811
191.11328125,x002,121.6168765705436,32.38261641449387
192.08984375,x002,120.6401621455812,32.999974872604355
193.06640625,x002,119.99963963742252,33.335846072897745
194.04296875,x002,119.99963963742252,34.0000351481406
195.01953125,x002,120.28858889925054,34.0000351481406
195.99609375,x002,121.00052472307016,34.0000351481406
196.97265625,x002,121.24223132992248,34.0000351481406
197.94921875,x002,122.2189457548849,34.0000351481406
198.92578125,x002,123.1956601798473,33.804655799244294
199.90234375,x002,123.99988398082871,32.828262609785696
200.87890625,x002,123.99988398082871,31.99991459706811
201.85546875,x002,124.125131949834,31.87503295138181
202.83203125,x002,124.99967040008156,30.999854321531867
203.80859375,x002,124.92166508605196,30.999854321531867
204.78515625,x002,123.99988398082871,30.999854321531867
205.76171875,x002,123.99988398082871,30.999854321531867
206.73828125,x002,123.99988398082871,30.999854321531867
207.71484375,x002,123.99988398082871,30.999854321531867
208.69140625,x002,123.99988398082871,30.999854321531867
209.66796875,x002,124.93704641557892,30.06223486883877
210.64453125,x002,124.99967040008156,29.08584167938017
211.62109375,x002,124.99967040008156,28.10944848992157
212.59765625,x002,124.99967040008156,28.00017704994606
213.57421875,x002,125.8434461912752,28.843631713351503
214.55078125,x002,125.99945681933444,29.000237325482303
215.52734375,x002,125.99945681933444,29.796861371755387
216.50390625,x002,125.22599567740694,29.99979404599562
217.48046875,x002,124.99967040008156,29.99979404599562
218.45703125,x002,124.27345191312978,29.27316414790962
219.43359375,x002,123.99988398082871,27.59380814644266
220.41015625,x002,123.99988398082871,26.320317493456177
221.38671875,x002,123.34398014314306,26.000056498873573
222.36328125,x002,123.00009756157586,26.000056498873573
223.33984375,x002,123.60985741068062,26.609358076617205
224.31640625,x002,123.99988398082871,27.585751266075803
225.29296875,x002,123.99988398082871,28.00017704994606
226.26953125,x002,124.53932918066734,28.00017704994606
227.24609375,x002,125.51604360562976,27.48453670646715
228.22265625,x002,126.49275803059216,26.507639961985625
229.19921875,x002,127.00034190498206,25.531246772527023
230.17578125,x002,127.00034190498206,24.554853583068425
231.15234375,x002,127.00034190498206,23.577956838586896
232.12890625,x002,127.39805913989365,22.6015636491283
233.10546875,x002,128.0001283242349,21.999815396728597
234.08203125,x002,128.0001283242349,21.999815396728597
235.05859375,x002,128.32862957627515,21.67200107680206
236.03515625,x002,128.69558415213277,21.304909465087096
237.01171875,x002,128.0001283242349,22.28130265454569
237.98828125,x002,128.0001283242349,23.25769584400429
238.96484375,x002,128.0001283242349,23.765782862139275
239.94140625,x002,127.78918437643652,22.99987567226484
240.91796875,x002,127.00034190498206,22.81255320373539
241.89453125,x002,126.83554194576456,21.999815396728597
242.87109375,x002,125.99945681933444,21.999815396728597
243.84765625,x002,125.88299818148738,21.999815396728597
244.82421875,x002,124.99967040008156,22.18764142028097
245.80078125,x002,124.99967040008156,24.210925502408177
246.77734375,x002,124.99967040008156,27.09377800867454
247.75390625,x002,124.99967040008156,29.000237325482303
248.73046875,x002,124.99967040008156,29.000237325482303
249.70703125,x002,124.02295597511916,29.976630514940904
250.68359375,x002,123.99988398082871,29.99979404599562
251.66015625,x002,123.99988398082871,29.99979404599562
252.63671875,x002,123.09348420513244,29.99979404599562
253.61328125,x002,123.8823266765869,29.99979404599562
254.58984375,x002,123.99988398082871,29.99979404599562
255.56640625,x002,123.99988398082871,30.836198939080063
256.54296875,x002,123.99988398082871,31.812592128538665
257.51953125,x002,123.99988398082871,31.99991459706811
258.49609375,x002,124.76565445799272,31.99991459706811
259.47265625,x002,124.99967040008156,31.25767449327132
260.44921875,x002,124.28114257789323,29.562204731070647
261.42578125,x002,123.99988398082871,26.914008865489023
262.40234375,x002,123.32859881361608,26.000056498873573
263.37890625,x002,123.00009756157586,25.351477629341503
264.35546875,x002,123.00009756157586,25.62490800679175
265.33203125,x002,123.00009756157586,26.000056498873573
266.30859375,x002,123.00009756157586,25.421975332551515
267.28515625,x002,123.00009756157586,24.445078588069983
268.26171875,x002,123.53075343025624,23.468685398611385
269.23828125,x002,123.99988398082871,22.99987567226484
270.21484375,x002,123.51537210072924,22.99987567226484
271.19140625,x002,123.00009756157586,22.99987567226484
272.16796875,x002,123.00009756157586,22.99987567226484
273.14453125,x002,123.00009756157586,22.99987567226484
274.12109375,x002,123.00009756157586,22.99987567226484
275.09765625,x002,123.00009756157586,22.99987567226484
276.07421875,x002,122.65621498000868,22.99987567226484
277.05078125,x002,122.000311142323,23.320136666847443
278.02734375,x002,122.000311142323,24.593627319833928
279.00390625,x002,121.72674321002197,26.273486876323812
279.98046875,x002,121.00052472307016,27.50014691217794
280.95703125,x002,120.77310077935,29.226837085800184
